       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFLTurbWETntu0      Sal00       Spar      DepSM      Sal00      Sal11 Sbeox0ML/L       SvCM  Sigma-é00  Sigma-é11
     17.000     5.3983     5.3988   3.371915   3.371958     2.6666     0.9266     0.4784    34.8786 6.0464e+02     16.838    34.8786    34.8786     6.9093    1472.47    27.5319    27.5319
     18.000     5.3966     5.3970   3.371804   3.371854     2.6660     0.9635     0.4919    34.8787 6.0648e+02     17.828    34.8786    34.8788     6.9084    1472.48    27.5321    27.5322
     19.000     5.3932     5.3936   3.371571   3.371622     2.6662     0.9674     0.4957    34.8792 6.0446e+02     18.819    34.8790    34.8791     6.9108    1472.48    27.5328    27.5329
     20.000     5.3910     5.3914   3.371422   3.371462     2.6656     0.9518     0.4867    34.8791 6.0303e+02     19.809    34.8790    34.8790     6.9101    1472.49    27.5331    27.5331
     21.000     5.3880     5.3886   3.371196   3.371283     2.6646     1.0054     0.5192    34.8793 6.1396e+02     20.799    34.8790    34.8794     6.9083    1472.49    27.5335    27.5337
     22.000     5.3820     5.3835   3.370663   3.370848     2.6638     0.9861     0.4746    34.8794 6.1465e+02     21.790    34.8786    34.8792     6.9076    1472.48    27.5339    27.5342
     23.000     5.3745     5.3734   3.370083   3.370032     2.6634     0.9514     0.4706    34.8801 6.0824e+02     22.780    34.8792    34.8798     6.9087    1472.47    27.5353    27.5359
     24.000     5.3722     5.3739   3.369922   3.370112     2.6623     0.9724     0.4876    34.8796 6.1041e+02     23.771    34.8792    34.8796     6.9064    1472.48    27.5356    27.5357
     25.000     5.3714     5.3718   3.369941   3.370005     2.6618     1.0182     0.5059    34.8801 6.1791e+02     24.761    34.8798    34.8800     6.9057    1472.49    27.5362    27.5363
     26.000     5.3692     5.3692   3.369752   3.369431     2.6617     1.0169     0.5029    34.8803 6.1386e+02     25.751    34.8793    34.8756     6.9068    1472.50    27.5361    27.5331
     27.000     5.3619     5.3623   3.369287   3.369348     2.6605     0.9914     0.4894    34.8816 6.1033e+02     26.742    34.8811    34.8814     6.9049    1472.49    27.5384    27.5386
     28.000     5.3587     5.3592   3.369050   3.369141     2.6590     0.9322     0.4800    34.8819 6.0918e+02     27.732    34.8811    34.8816     6.9015    1472.49    27.5388    27.5391
     29.000     5.3594     5.3611   3.369177   3.369321     2.6527     0.8984     0.4772    34.8816 6.1738e+02     28.723    34.8814    34.8812     6.8824    1472.51    27.5389    27.5386
     30.000     5.3548     5.3553   3.368879   3.368935     2.6520     0.8600     0.4802    34.8825 6.2049e+02     29.713    34.8821    34.8823     6.8817    1472.51    27.5401    27.5402
     31.000     5.3540     5.3544   3.368865   3.368906     2.6508     0.7770     0.4666    34.8825 6.2244e+02     30.703    34.8823    34.8824     6.8789    1472.52    27.5403    27.5404
     32.000     5.3540     5.3544   3.368915   3.368971     2.6502     0.6879     0.4698    34.8826 6.2264e+02     31.694    34.8824    34.8826     6.8777    1472.54    27.5404    27.5405
     33.000     5.3540     5.3545   3.368976   3.369034     2.6495     0.6654     0.4703    34.8827 6.2064e+02     32.684    34.8825    34.8827     6.8763    1472.56    27.5405    27.5406
     34.000     5.3538     5.3546   3.369001   3.369083     2.6483     0.6615     0.4688    34.8827 6.2089e+02     33.674    34.8825    34.8826     6.8733    1472.57    27.5406    27.5405
     35.000     5.3505     5.3512   3.368771   3.368858     2.6456     0.6822     0.4732    34.8832 6.3116e+02     34.665    34.8828    34.8831     6.8664    1472.58    27.5412    27.5413
     36.000     5.3446     5.3451   3.368271   3.368385     2.6448     0.6044     0.4715    34.8836 6.3481e+02     35.655    34.8827    34.8834     6.8658    1472.57    27.5418    27.5424
     37.000     5.3349     5.3354   3.367470   3.367572     2.6427     0.5324     0.4715    34.8841 6.3484e+02     36.645    34.8831    34.8837     6.8615    1472.55    27.5433    27.5437
     38.000     5.2896     5.2916   3.363103   3.363580     2.6381     0.4784     0.4608    34.8848 6.2573e+02     37.636    34.8795    34.8829     6.8559    1472.37    27.5459    27.5484
     39.000     5.2360     5.2371   3.358545   3.358757     2.6316     0.4641     0.4562    34.8865 6.2106e+02     38.626    34.8823    34.8836     6.8450    1472.18    27.5546    27.5555
     40.000     5.1652     5.1791   3.351934   3.353539     2.6178     0.4844     0.4644    34.8867 6.4812e+02     39.616    34.8795    34.8835     6.8140    1471.90    27.5607    27.5622
     41.000     5.0681     5.0690   3.343387   3.343576     2.6081     0.4288     0.4520    34.8882 6.4218e+02     40.607    34.8816    34.8829     6.8005    1471.53    27.5738    27.5748
     42.000     5.0327     5.0341   3.340225   3.340442     2.5934     0.4178     0.4485    34.8873 6.4301e+02     41.597    34.8816    34.8826     6.7603    1471.40    27.5780    27.5787
     43.000     5.0177     5.0182   3.339002   3.339082     2.5873     0.4184     0.4458    34.8869 6.3373e+02     42.587    34.8826    34.8830     6.7438    1471.36    27.5805    27.5808
     44.000     5.0135     5.0142   3.338690   3.338803     2.5839     0.3619     0.4448    34.8869 6.2904e+02     43.577    34.8828    34.8834     6.7345    1471.36    27.5812    27.5816
     45.000     5.0066     5.0071   3.338097   3.338193     2.5809     0.3490     0.4411    34.8863 6.3373e+02     44.568    34.8827    34.8832     6.7268    1471.35    27.5819    27.5823
     46.000     5.0013     5.0022   3.337692   3.337806     2.5785     0.3747     0.4398    34.8855 6.5070e+02     45.558    34.8830    34.8833     6.7208    1471.34    27.5828    27.5830
     47.000     4.9908     4.9913   3.336757   3.336847     2.5758     0.3503     0.4411    34.8847 6.4052e+02     46.548    34.8826    34.8831     6.7147    1471.32    27.5837    27.5840
     48.000     4.9811     4.9817   3.335918   3.336015     2.5755     0.2812     0.4546    34.8845 6.3583e+02     47.539    34.8825    34.8830     6.7162    1471.29    27.5848    27.5851
     49.000     4.9759     4.9765   3.335497   3.335592     2.5750     0.2788     0.4359    34.8842 6.3853e+02     48.529    34.8825    34.8830     6.7164    1471.29    27.5854    27.5857
     50.000     4.9733     4.9739   3.335329   3.335402     2.5742     0.2298     0.4312    34.8840 6.4628e+02     49.519    34.8828    34.8830     6.7151    1471.29    27.5859    27.5860
     51.000     4.9716     4.9722   3.335239   3.335311     2.5732     0.1792     0.4280    34.8839 6.5195e+02     50.509    34.8830    34.8832     6.7132    1471.30    27.5863    27.5864
     52.000     4.9707     4.9712   3.335279   3.335340     2.5719     0.1742     0.4306    34.8845 6.4211e+02     51.500    34.8839    34.8840     6.7098    1471.32    27.5871    27.5872
     53.000     4.9703     4.9707   3.335312   3.335369     2.5708     0.1304     0.4350    34.8846 6.4338e+02     52.490    34.8841    34.8843     6.7073    1471.33    27.5874    27.5875
     54.000     4.9667     4.9670   3.334987   3.335092     2.5692     0.1198     0.4361    34.8846 6.4758e+02     53.480    34.8836    34.8845     6.7035    1471.33    27.5874    27.5880
     55.000     4.9582     4.9588   3.334346   3.334451     2.5681     0.0865     0.4380    34.8854 6.5210e+02     54.470    34.8845    34.8851     6.7022    1471.32    27.5891    27.5895
     56.000     4.9549     4.9555   3.334123   3.334204     2.5659     0.0349     0.4263    34.8855 6.5913e+02     55.461    34.8848    34.8852     6.6967    1471.32    27.5897    27.5899
     57.000     4.9536     4.9542   3.334063   3.334145     2.5639     0.0369     0.4357    34.8855 6.3663e+02     56.451    34.8850    34.8853     6.6911    1471.33    27.5900    27.5902
     58.000     4.9509     4.9509   3.333820   3.333883     2.5627    -0.0111     0.4239    34.8854 6.3555e+02     57.441    34.8844    34.8852     6.6885    1471.34    27.5899    27.5905
     59.000     4.9452     4.9464   3.333347   3.333496     2.5625    -0.0354     0.4279    34.8850 6.3948e+02     58.431    34.8844    34.8849     6.6897    1471.33    27.5906    27.5908
     60.000     4.9478     4.9471   3.333628   3.333581     2.5623    -0.0313     0.4221    34.8847 6.6697e+02     59.421    34.8844    34.8846     6.6897    1471.36    27.5902    27.5905
     61.000     4.9372     4.9378   3.332669   3.332791     2.5615    -0.0307     0.4256    34.8848 6.4662e+02     60.412    34.8839    34.8846     6.6897    1471.33    27.5911    27.5916
     62.000     4.9339     4.9342   3.332433   3.332507     2.5620    -0.0623     0.4214    34.8848 6.4338e+02     61.402    34.8841    34.8846     6.6928    1471.33    27.5916    27.5920
     63.000     4.9328     4.9333   3.332381   3.332469     2.5625    -0.0803     0.4168    34.8846 6.4724e+02     62.392    34.8841    34.8846     6.6956    1471.34    27.5917    27.5921
     64.000     4.9335     4.9338   3.332473   3.332526     2.5637    -0.0698     0.4186    34.8842 6.6697e+02     63.382    34.8839    34.8841     6.7001    1471.36    27.5915    27.5917
     65.000     4.9319     4.9324   3.332381   3.332461     2.5641    -0.0526     0.4166    34.8842 6.6688e+02     64.372    34.8840    34.8844     6.7025    1471.37    27.5918    27.5920
     66.000     4.9318     4.9322   3.332416   3.332496     2.5637    -0.0623     0.4183    34.8842 6.6187e+02     65.363    34.8840    34.8844     6.7020    1471.39    27.5918    27.5921
     67.000     4.9281     4.9286   3.332159   3.332242     2.5631    -0.0697     0.4216    34.8845 6.6145e+02     66.353    34.8843    34.8847     6.7018    1471.39    27.5925    27.5928
     68.000     4.9284     4.9289   3.332278   3.332348     2.5630    -0.0849     0.4215    34.8850 6.6655e+02     67.343    34.8848    34.8851     6.7020    1471.41    27.5929    27.5931
     69.000     4.9283     4.9286   3.332436   3.332478     2.5618    -0.1024     0.4215    34.8861 6.7408e+02     68.333    34.8862    34.8863     6.6990    1471.43    27.5940    27.5941
     70.000     4.9305     4.9311   3.332659   3.332733     2.5567    -0.1096     0.4195    34.8860 6.9326e+02     69.323    34.8859    34.8862     6.6831    1471.45    27.5936    27.5937
     71.000     4.9305     4.9310   3.332899   3.332984     2.5554    -0.0812     0.4187    34.8879 7.1147e+02     70.314    34.8882    34.8887     6.6795    1471.47    27.5954    27.5957
     72.000     4.9290     4.9295   3.332860   3.332970     2.5526    -0.0901     0.4166    34.8892 7.0785e+02     71.304    34.8888    34.8896     6.6715    1471.48    27.5960    27.5966
     73.000     4.9260     4.9265   3.332660   3.332752     2.5494    -0.1005     0.4177    34.8894 7.0103e+02     72.294    34.8891    34.8896     6.6624    1471.49    27.5966    27.5970
     74.000     4.9246     4.9249   3.332595   3.332675     2.5462    -0.1008     0.4262    34.8896 6.9025e+02     73.284    34.8893    34.8899     6.6530    1471.50    27.5970    27.5974
     75.000     4.9259     4.9263   3.332741   3.332820     2.5385    -0.1018     0.4156    34.8892 7.2259e+02     74.274    34.8891    34.8896     6.6286    1471.52    27.5967    27.5970
     76.000     4.9235     4.9242   3.332681   3.332777     2.5353    -0.0811     0.4193    34.8905 7.0209e+02     75.264    34.8903    34.8907     6.6195    1471.53    27.5979    27.5981
     77.000     4.9222     4.9225   3.332628   3.332708     2.5344    -0.0852     0.4215    34.8908 6.9218e+02     76.254    34.8906    34.8912     6.6175    1471.54    27.5983    27.5988
     78.000     4.9214     4.9217   3.332613   3.332679     2.5319    -0.1208     0.4215    34.8908 6.8986e+02     77.245    34.8907    34.8912     6.6103    1471.55    27.5985    27.5988
     79.000     4.9195     4.9200   3.332441   3.332546     2.5306    -0.1082     0.4278    34.8907 6.9316e+02     78.235    34.8901    34.8909     6.6075    1471.56    27.5982    27.5988
     80.000     4.9172     4.9187   3.332284   3.332447     2.5276    -0.1002     0.4166    34.8905 7.3214e+02     79.225    34.8902    34.8905     6.5987    1471.57    27.5986    27.5986
     81.000     4.9026     4.9047   3.330973   3.331235     2.5255    -0.0537     0.4173    34.8907 7.4249e+02     80.215    34.8898    34.8906     6.5954    1471.52    27.5999    27.6003
     82.000     4.8959     4.8962   3.330488   3.330579     2.5222    -0.0917     0.4241    34.8916 7.0286e+02     81.205    34.8907    34.8913     6.5866    1471.51    27.6014    27.6019
     83.000     4.8908     4.8915   3.330045   3.330185     2.5210    -0.1384     0.4221    34.8915 6.9538e+02     82.195    34.8903    34.8912     6.5844    1471.51    27.6017    27.6024
     84.000     4.8835     4.8843   3.329371   3.329552     2.5202    -0.1605     0.4123    34.8912 6.9606e+02     83.185    34.8896    34.8909     6.5839    1471.49    27.6020    27.6029
     85.000     4.8840     4.8837   3.329509   3.329532     2.5211    -0.1634     0.4118    34.8909 7.3491e+02     84.175    34.8902    34.8907     6.5877    1471.51    27.6024    27.6029
     86.000     4.8729     4.8744   3.328423   3.328678     2.5209    -0.1212     0.4147    34.8904 7.5636e+02     85.165    34.8886    34.8901     6.5897    1471.48    27.6024    27.6034
     87.000     4.8508     4.8514   3.326430   3.326597     2.5238    -0.1610     0.4067    34.8903 7.6593e+02     86.155    34.8881    34.8894     6.6040    1471.41    27.6046    27.6055
     88.000     4.8411     4.8415   3.325830   3.325927     2.5251    -0.2002     0.4068    34.8923 7.5928e+02     87.146    34.8907    34.8914     6.6106    1471.39    27.6078    27.6083
     89.000     4.8386     4.8389   3.325708   3.325782     2.5221    -0.1984     0.4111    34.8928 7.4319e+02     88.136    34.8915    34.8920     6.6021    1471.40    27.6087    27.6091
     90.000     4.8367     4.8369   3.325517   3.325619     2.5174    -0.2127     0.4085    34.8923 7.2535e+02     89.126    34.8907    34.8916     6.5877    1471.40    27.6083    27.6090
     91.000     4.8359     4.8380   3.325504   3.325718     2.5092    -0.2063     0.4096    34.8916 7.3812e+02     90.116    34.8908    34.8911     6.5618    1471.42    27.6085    27.6085
     92.000     4.8298     4.8302   3.325051   3.325158     2.5072    -0.1813     0.4123    34.8926 7.8652e+02     91.106    34.8915    34.8923     6.5572    1471.41    27.6097    27.6103
     93.000     4.8230     4.8235   3.324503   3.324633     2.5064    -0.1971     0.4096    34.8930 7.8346e+02     92.096    34.8916    34.8927     6.5568    1471.40    27.6106    27.6114
     94.000     4.8184     4.8193   3.324136   3.324303     2.5050    -0.2168     0.4051    34.8932 7.7343e+02     93.086    34.8918    34.8927     6.5537    1471.40    27.6113    27.6119
     95.000     4.8145     4.8167   3.323869   3.324116     2.5010    -0.2184     0.4070    34.8928 7.0137e+02     94.076    34.8922    34.8927     6.5421    1471.40    27.6120    27.6123
     96.000     4.7992     4.7954   3.322526   3.322267     2.5017    -0.2252     0.4077    34.8932 1.3956e+03     95.066    34.8920    34.8931     6.5478    1471.35    27.6137    27.6149
     97.000     4.7802     4.7802   3.320677   3.320893     2.5014    -0.2509     0.4086    34.8932 7.7681e+02     96.056    34.8899    34.8924     6.5511    1471.29    27.6142    27.6162
     98.000     4.7624     4.7629   3.319213   3.319364     2.5036    -0.2550     0.4079    34.8934 7.2699e+02     97.046    34.8911    34.8923     6.5621    1471.23    27.6171    27.6180
     99.000     4.7479     4.7490   3.317839   3.318093     2.5072    -0.2548     0.4122    34.8930 6.9230e+02     98.036    34.8897    34.8916     6.5772    1471.19    27.6177    27.6191
    100.000     4.7550     4.7589   3.318567   3.319061     2.5141    -0.2511     0.4219    34.8920 7.2298e+02     99.026    34.8902    34.8919     6.5997    1471.23    27.6173    27.6182
    101.000     4.7114     4.7147   3.314503   3.315040     2.5081    -0.2438     0.4031    34.8937 7.6073e+02    100.016    34.8881    34.8909     6.5882    1471.07    27.6206    27.6224
    102.000     4.6922     4.6930   3.313020   3.313242     2.5102    -0.2610     0.4039    34.8945 7.3179e+02    101.006    34.8904    34.8923     6.5992    1471.01    27.6246    27.6260
    103.000     4.6671     4.6699   3.310801   3.311221     2.5123    -0.2730     0.4072    34.8953 7.1010e+02    101.996    34.8904    34.8924     6.6112    1470.92    27.6274    27.6287
    104.000     4.6818     4.6859   3.312336   3.312686     2.5164    -0.2737     0.4040    34.8938 7.2926e+02    102.986    34.8923    34.8921     6.6229    1471.00    27.6273    27.6267
    105.000     4.6669     4.6580   3.310751   3.310348     2.5149    -0.2544     0.4020    34.8937 7.5087e+02    103.976    34.8889    34.8936     6.6216    1470.95    27.6263    27.6310
    106.000     4.6436     4.6443   3.308933   3.309157     2.5140    -0.2570     0.4019    34.8955 7.4953e+02    104.966    34.8917    34.8936     6.6235    1470.88    27.6311    27.6326
    107.000     4.6066     4.6081   3.305433   3.305924     2.5125    -0.2867     0.4022    34.8963 7.5042e+02    105.956    34.8892    34.8934     6.6260    1470.74    27.6333    27.6364
    108.000     4.5831     4.5836   3.303652   3.303855     2.5117    -0.2911     0.4020    34.8977 7.5043e+02    106.946    34.8925    34.8944     6.6281    1470.66    27.6386    27.6400
    109.000     4.5689     4.5696   3.302363   3.302639     2.5108    -0.2938     0.4019    34.8978 7.4727e+02    107.936    34.8919    34.8944     6.6285    1470.62    27.6397    27.6415
    110.000     4.5513     4.5520   3.301039   3.301156     2.5103    -0.2906     0.3971    34.8984 7.3766e+02    108.926    34.8944    34.8950     6.6308    1470.57    27.6436    27.6440
    111.000     4.5496     4.5500   3.300935   3.301023     2.5096    -0.2935     0.4014    34.8979 7.2532e+02    109.916    34.8945    34.8950     6.6294    1470.58    27.6439    27.6442
    112.000     4.5526     4.5481   3.301269   3.300918     2.5080    -0.2861     0.4021    34.8970 7.3173e+02    110.906    34.8947    34.8953     6.6244    1470.61    27.6437    27.6447
    113.000     4.5450     4.5457   3.300652   3.300788     2.5052    -0.2896     0.4019    34.8972 7.3508e+02    111.896    34.8949    34.8958     6.6175    1470.59    27.6447    27.6453
    114.000     4.5319     4.5313   3.299381   3.299524     2.5031    -0.3049     0.4063    34.8970 7.3271e+02    112.886    34.8932    34.8956     6.6138    1470.55    27.6448    27.6468
    115.000     4.5107     4.5127   3.297617   3.297929     2.5017    -0.3144     0.4050    34.8980 7.3498e+02    113.876    34.8944    34.8959     6.6135    1470.48    27.6481    27.6491
    116.000     4.5025     4.5022   3.296646   3.296953     2.5005    -0.3143     0.4019    34.8971 7.3861e+02    114.866    34.8911    34.8950     6.6119    1470.46    27.6464    27.6496
    117.000     4.4759     4.4767   3.294471   3.294659     2.4985    -0.2939     0.4019    34.8970 7.4323e+02    115.856    34.8932    34.8945     6.6108    1470.37    27.6510    27.6520
    118.000     4.4631     4.4637   3.293331   3.293592     2.4978    -0.2906     0.4013    34.8980 7.4444e+02    116.846    34.8927    34.8952     6.6116    1470.33    27.6521    27.6540
    119.000     4.4523     4.4525   3.292687   3.292791     2.4964    -0.3129     0.3971    34.8998 7.4294e+02    117.836    34.8961    34.8970     6.6097    1470.31    27.6559    27.6567
    120.000     4.4504     4.4510   3.292601   3.292692     2.4941    -0.3157     0.4004    34.8996 7.3813e+02    118.826    34.8965    34.8970     6.6031    1470.32    27.6565    27.6568
    121.000     4.4421     4.4425   3.291895   3.292008     2.4901    -0.3126     0.4020    34.8998 7.2960e+02    119.816    34.8964    34.8974     6.5920    1470.30    27.6573    27.6581
    122.000     4.4344     4.4350   3.291282   3.291421     2.4837    -0.3233     0.4019    34.8999 7.1840e+02    120.805    34.8969    34.8978     6.5730    1470.29    27.6586    27.6592
    123.000     4.4207     4.4224   3.290098   3.290357     2.4768    -0.3252     0.3986    34.8999 7.1103e+02    121.795    34.8968    34.8980     6.5531    1470.25    27.6600    27.6608
    124.000     4.4008     4.3991   3.288302   3.288243     2.4722    -0.3209     0.3970    34.8995 7.2400e+02    122.785    34.8962    34.8973     6.5424    1470.18    27.6618    27.6628
    125.000     4.3901     4.3905   3.287389   3.287521     2.4704    -0.3180     0.4009    34.8992 7.3892e+02    123.775    34.8963    34.8973     6.5391    1470.15    27.6629    27.6637
    126.000     4.3759     4.3767   3.285892   3.286235     2.4686    -0.3142     0.3993    34.8985 7.4112e+02    124.765    34.8931    34.8963     6.5364    1470.10    27.6620    27.6645
    127.000     4.3524     4.3531   3.283858   3.284175     2.4670    -0.3157     0.3970    34.8989 7.3626e+02    125.755    34.8935    34.8965     6.5360    1470.02    27.6648    27.6671
    128.000     4.3342     4.3342   3.282343   3.282549     2.4639    -0.3143     0.3887    34.8998 7.3100e+02    126.745    34.8943    34.8968     6.5298    1469.97    27.6675    27.6694
    129.000     4.3213     4.3223   3.281271   3.281520     2.4598    -0.3233     0.3888    34.8996 7.2438e+02    127.735    34.8948    34.8966     6.5191    1469.93    27.6693    27.6706
    130.000     4.3140     4.3144   3.280741   3.280828     2.4553    -0.3486     0.3929    34.8993 7.1385e+02    128.725    34.8957    34.8964     6.5061    1469.92    27.6708    27.6713
    131.000     4.3080     4.3087   3.280193   3.280361     2.4499    -0.3490     0.3922    34.8991 7.0729e+02    129.715    34.8951    34.8963     6.4899    1469.91    27.6709    27.6719
    132.000     4.3069     4.3070   3.280371   3.280412     2.4438    -0.3417     0.3980    34.9005 7.0594e+02    130.704    34.8978    34.8982     6.4705    1469.92    27.6732    27.6735
    133.000     4.3091     4.3093   3.280784   3.280781     2.4364    -0.3412     0.4008    34.9015 7.1117e+02    131.694    34.8998    34.8995     6.4462    1469.95    27.6746    27.6744
    134.000     4.3167     4.3172   3.281613   3.281684     2.4278    -0.3469     0.3892    34.9025 7.1952e+02    132.684    34.9009    34.9013     6.4170    1470.00    27.6747    27.6749
    135.000     4.3202     4.3204   3.282030   3.282090     2.4183    -0.3589     0.3901    34.9030 7.2357e+02    133.674    34.9016    34.9022     6.3854    1470.03    27.6749    27.6753
    136.000     4.3156     4.3161   3.281642   3.281757     2.4125    -0.3636     0.3878    34.9028 7.2780e+02    134.664    34.9014    34.9022     6.3676    1470.03    27.6752    27.6758
    137.000     4.3164     4.3170   3.281878   3.281959     2.4103    -0.3449     0.3873    34.9035 7.2811e+02    135.654    34.9028    34.9032     6.3612    1470.05    27.6762    27.6765
    138.000     4.3106     4.3106   3.281152   3.281351     2.4094    -0.3514     0.3873    34.9027 7.2795e+02    136.644    34.8998    34.9022     6.3601    1470.04    27.6745    27.6764
    139.000     4.3054     4.3052   3.281038   3.281003     2.4086    -0.3600     0.3873    34.9038 7.2615e+02    137.633    34.9035    34.9032     6.3587    1470.04    27.6780    27.6778
    140.000     4.3056     4.3057   3.280982   3.281074     2.4078    -0.3681     0.3880    34.9034 7.2484e+02    138.623    34.9020    34.9030     6.3571    1470.06    27.6768    27.6776
    141.000     4.3039     4.3044   3.280920   3.280984     2.4071    -0.3667     0.3877    34.9033 7.2287e+02    139.613    34.9025    34.9029     6.3556    1470.07    27.6774    27.6776
    142.000     4.3045     4.3039   3.281010   3.280998     2.4065    -0.3706     0.3876    34.9034 7.1899e+02    140.603    34.9024    34.9029     6.3546    1470.08    27.6773    27.6777
    143.000     4.3043     4.3050   3.281041   3.281153     2.4054    -0.3710     0.3837    34.9032 7.1236e+02    141.593    34.9025    34.9031     6.3518    1470.10    27.6773    27.6778
    144.000     4.3043     4.3040   3.281070   3.281103     2.4043    -0.3709     0.3895    34.9032 7.0526e+02    142.582    34.9023    34.9030     6.3488    1470.12    27.6772    27.6778
    145.000     4.2996     4.2975   3.280623   3.280513     2.4035    -0.3682     0.3890    34.9028 7.0212e+02    143.572    34.9015    34.9024     6.3479    1470.11    27.6771    27.6780
    146.000     4.2962     4.2966   3.280389   3.280478     2.4029    -0.3710     0.3880    34.9025 7.1199e+02    144.562    34.9018    34.9025     6.3473    1470.11    27.6777    27.6782
    147.000     4.2954     4.2961   3.280365   3.280471     2.4029    -0.3671     0.3877    34.9023 7.2727e+02    145.552    34.9018    34.9023     6.3480    1470.13    27.6778    27.6781
    148.000     4.2944     4.2945   3.280308   3.280372     2.4023    -0.3560     0.3877    34.9022 7.3143e+02    146.542    34.9016    34.9023     6.3472    1470.14    27.6778    27.6783
    149.000     4.2944     4.2951   3.280360   3.280496     2.4012    -0.3724     0.3879    34.9022 7.2680e+02    147.531    34.9017    34.9025     6.3442    1470.16    27.6779    27.6784
    150.000     4.2891     4.2885   3.279809   3.279871     2.4005    -0.3686     0.3882    34.9015 7.2259e+02    148.521    34.9003    34.9016     6.3437    1470.15    27.6773    27.6784
    151.000     4.2835     4.2822   3.279207   3.279286     2.4004    -0.3651     0.3882    34.9010 7.1360e+02    149.511    34.8985    34.9008     6.3453    1470.14    27.6765    27.6785
    152.000     4.2606     4.2618   3.277076   3.277359     2.4010    -0.3711     0.3876    34.8999 7.0322e+02    150.501    34.8972    34.8992     6.3521    1470.06    27.6779    27.6794
    153.000     4.2552     4.2556   3.276669   3.276820     2.4023    -0.3701     0.3873    34.8996 6.9702e+02    151.491    34.8975    34.8989     6.3580    1470.05    27.6787    27.6798
    154.000     4.2465     4.2464   3.275850   3.275951     2.4039    -0.3714     0.3971    34.8989 6.9696e+02    152.480    34.8965    34.8979     6.3658    1470.03    27.6789    27.6800
    155.000     4.2391     4.2396   3.275244   3.275350     2.4067    -0.3560     0.3891    34.8984 7.0514e+02    153.470    34.8967    34.8974     6.3772    1470.02    27.6798    27.6804
    156.000     4.2273     4.2280   3.274134   3.274300     2.4105    -0.3589     0.3884    34.8977 7.2296e+02    154.460    34.8956    34.8968     6.3927    1469.98    27.6802    27.6811
    157.000     4.2091     4.2097   3.272351   3.272579     2.4114    -0.3511     0.3880    34.8965 7.2548e+02    155.450    34.8932    34.8953     6.3997    1469.92    27.6803    27.6819
    158.000     4.1916     4.1924   3.270651   3.270935     2.4117    -0.3466     0.3871    34.8951 7.2398e+02    156.439    34.8911    34.8937     6.4047    1469.86    27.6805    27.6825
    159.000     4.1763     4.1769   3.269372   3.269528     2.4132    -0.3490     0.3836    34.8946 7.2268e+02    157.429    34.8917    34.8928     6.4130    1469.82    27.6826    27.6835
    160.000     4.1743     4.1749   3.269294   3.269455     2.4142    -0.3489     0.3919    34.8948 7.2004e+02    158.419    34.8923    34.8935     6.4176    1469.83    27.6833    27.6843
